
============================================================
Step 0: Entering Phase 1: Hard only (3.0+)
Training pool: 321326 puzzles
============================================================

Step 41500 | Loss: 0.6105 Acc: 86.05%
Step 41600 | Loss: 0.5629 Acc: 87.22%
Step 41700 | Loss: 0.5945 Acc: 85.69%
Step 41800 | Loss: 0.5816 Acc: 86.17%
Step 41900 | Loss: 0.6203 Acc: 84.75%
Step 42000 | Loss: 0.5606 Acc: 88.53%
Step 42100 | Loss: 0.5817 Acc: 87.37%
Step 42200 | Loss: 0.5698 Acc: 86.65%
Step 42300 | Loss: 0.5730 Acc: 86.96%
Step 42400 | Loss: 0.5891 Acc: 86.94%
Step 42500 | Loss: 0.5840 Acc: 85.95%
Step 42600 | Loss: 0.5648 Acc: 87.16%
Step 42700 | Loss: 0.5721 Acc: 87.24%
Step 42800 | Loss: 0.6404 Acc: 83.74%
Step 42900 | Loss: 0.5880 Acc: 86.06%
Step 43000 | Loss: 0.5659 Acc: 86.96%
Step 43100 | Loss: 0.5759 Acc: 87.75%
Step 43200 | Loss: 0.5953 Acc: 85.96%
Step 43300 | Loss: 0.5943 Acc: 86.04%
Step 43400 | Loss: 0.5761 Acc: 87.84%
Step 43500 | Loss: 0.5706 Acc: 87.24%
Step 43600 | Loss: 0.5810 Acc: 87.70%
Step 43700 | Loss: 0.5659 Acc: 87.62%
Step 43800 | Loss: 0.5606 Acc: 87.22%
Step 43900 | Loss: 0.5825 Acc: 86.72%
Step 44000 | Loss: 0.5785 Acc: 87.31%
Step 44100 | Loss: 0.5615 Acc: 88.35%
Step 44200 | Loss: 0.5845 Acc: 86.02%
Step 44300 | Loss: 0.6125 Acc: 84.64%
Step 44400 | Loss: 0.5507 Acc: 88.35%
Step 44500 | Loss: 0.5693 Acc: 86.99%
Step 44600 | Loss: 0.5377 Acc: 88.88%
Step 44700 | Loss: 0.5308 Acc: 89.19%
Step 44800 | Loss: 0.5867 Acc: 85.40%
Step 44900 | Loss: 0.5550 Acc: 87.48%
Step 45000 | Loss: 0.5414 Acc: 88.48% | 0.0: 493/500 | 1.x: 434/500 | 2.x: 385/500 | 3.x: 341/500 | 4.x+: 309/500 | Total: 1962/2500
Step 45100 | Loss: 0.6132 Acc: 84.46%
Step 45200 | Loss: 0.5405 Acc: 89.02%
Step 45300 | Loss: 0.5732 Acc: 87.08%
Step 45400 | Loss: 0.5610 Acc: 88.33%
Step 45500 | Loss: 0.5680 Acc: 87.18%
Step 45600 | Loss: 0.5252 Acc: 90.32%
Step 45700 | Loss: 0.5215 Acc: 90.24%
Step 45800 | Loss: 0.6017 Acc: 86.30%
Step 45900 | Loss: 0.5210 Acc: 89.94%
Step 46000 | Loss: 0.5299 Acc: 90.50%
Step 46100 | Loss: 0.5981 Acc: 86.06%
Step 46200 | Loss: 0.5063 Acc: 90.83%
Step 46300 | Loss: 0.6154 Acc: 84.61%
Step 46400 | Loss: 0.6038 Acc: 85.58%
Step 46500 | Loss: 0.5697 Acc: 86.88%
Step 46600 | Loss: 0.5576 Acc: 87.22%
Step 46700 | Loss: 0.6008 Acc: 86.26%
Step 46800 | Loss: 0.5717 Acc: 86.24%
Step 46900 | Loss: 0.5401 Acc: 88.24%
Step 47000 | Loss: 0.6693 Acc: 83.06%
Step 47100 | Loss: 0.5399 Acc: 89.72%
Step 47200 | Loss: 0.5442 Acc: 88.40%
Step 47300 | Loss: 0.5825 Acc: 86.45%
Step 47400 | Loss: 0.6322 Acc: 85.00%
Step 47500 | Loss: 0.5059 Acc: 90.08%
Step 47600 | Loss: 0.5629 Acc: 86.86%
Step 47700 | Loss: 0.5775 Acc: 86.66%
Step 47800 | Loss: 0.5421 Acc: 88.01%
